PHARMACY_ODS_CODE_F_CODE,SiteName,Postcode,Latitude,Longitude,GeocodeMethod,MatchedAddress
FWE71,GREEN CROSS PHARMACY,N18 2TZ,51.616081,-0.064368,postcode_centroid,
FWF21,CURAPHARM CHEMIST,HA1 3QN,51.557844,-0.335717,postcode_centroid,
FWF34,DAY LEWIS PHARMACY,CR2 8LB,51.34365,-0.061896,postcode_centroid,
FWF39,RXLIVE LIMITED,SM6 9RU,51.358962,-0.138785,postcode_centroid,
FWF83,OAKLEIGH PHARMACY,UB10 0LU,51.529718,-0.44601,postcode_centroid,
FWF95,PHARMOCARE,N18 2XF,51.61258,-0.065311,postcode_centroid,
FWG29,PEACE PHARMACY,SE5 9PU,51.469781,-0.096886,postcode_centroid,
FWJ47,MOUNT PHARMACY,E4 9AA,51.610823,-0.017737,postcode_centroid,
FWJ51,E-MEDICINA,CR0 2BX,51.377332,-0.096111,postcode_centroid,
FWJ69,DAY LEWIS PHARMACY,NW6 7JR,51.543725,-0.200394,postcode_centroid,
FWJ80,ABBEY PHARMACY,SW19 1DG,51.41589,-0.185544,postcode_centroid,
FWK02,DERMACIA PHARMACY,N1 2AS,51.543021,-0.102066,postcode_centroid,
FWL31,MEDCO PHARMACY,TW11 0AB,51.424756,-0.334501,postcode_centroid,
FWL66,BOOTS,EC1M 3HA,51.519287,-0.105821,postcode_centroid,
FWN12,THE NEEM TREE PHARMACY,SE2 0BS,51.487408,0.11356,postcode_centroid,
FWN26,BRITANNIA PHARMACY,IG8 0XE,51.610131,0.021821,postcode_centroid,
FWN43,APTEKA CHEMIST,N4 3NS,51.562541,-0.110228,postcode_centroid,
FWN84,MOORE'S PHARMACY,W2 3BX,51.513477,-0.179032,postcode_centroid,
FWP36,ALI'S PHARMACY,E1 2QE,51.511581,-0.05642,postcode_centroid,
FWP37,TESCO INSTORE PHARMACY,UB4 9SQ,51.524857,-0.385068,postcode_centroid,
FWP43,SHARMAN'S CHEMIST,HA6 2QF,51.611543,-0.425365,postcode_centroid,
FWP49,CARTERS CHEMIST,N7 8XF,51.546388,-0.115123,postcode_centroid,
FWP54,HYPERCHEM PHARMACY,NW6 7TH,51.541582,-0.205454,postcode_centroid,
FWP66,MILLENNIUM PHARMACY,SW9 7SB,51.47066,-0.109477,postcode_centroid,
FWQ30,BOOTS,N20 9HS,51.63081,-0.175506,postcode_centroid,
FWQ48,ISLINGTON PHARMA LIMITED,N7 9GL,51.548442,-0.123158,postcode_centroid,
FWQ91,NEW HEALTH SUPPLIES LIMITED,HA2 8DJ,51.567992,-0.353268,postcode_centroid,
FWQ95,KEMBERS AND LAWRENCE,SE5 7AF,51.474618,-0.093445,postcode_centroid,
FWR56,CHURCH ROAD PHARMACY,E12 6AQ,51.547786,0.05386,postcode_centroid,
FWT38,JADE PHARMACY (ISLEWORTH),TW7 4EP,51.47438,-0.344301,postcode_centroid,
FWW22,MANGAL PHARMACY,SE10 0PE,51.500707,0.006169,postcode_centroid,
FWW52,PM WILLIAMS PHARMACY,HA2 8HB,51.558578,-0.361052,postcode_centroid,
FWX02,MPS PHARMACY,SM1 3HE,51.383344,-0.190093,postcode_centroid,
FWX77,PERCY ROAD PHARMACY,TW2 6HT,51.449232,-0.357947,postcode_centroid,
FWX81,BOOTS,EN1 1TH,51.653507,-0.057264,postcode_centroid,
FWX99,BABAN PHARMACY,NW1 1JB,51.529426,-0.129578,postcode_centroid,
FX034,REENAS PHARMACY,SW8 1XW,51.477551,-0.123075,postcode_centroid,
FX036,MINTONS CHEMIST,N22 6BH,51.591217,-0.104563,postcode_centroid,
FX053,BOOTS,SE7 7SR,51.488403,0.024584,postcode_centroid,
FX059,BARKANTINE PHARMACY,E14 8JH,51.500807,-0.025698,postcode_centroid,
FX060,MEDIREX PHARMACY,SW8 2UD,51.479284,-0.125207,postcode_centroid,
FX075,BRITANNIA PHARMACY,E15 1LH,51.549965,0.004874,postcode_centroid,
FX076,MANSONS CHEMISTS LIMITED,N15 6JR,51.57854,-0.072761,postcode_centroid,
FX094,BROWNES CHEMIST,DA15 8PW,51.450569,0.101768,postcode_centroid,
FX096,TESCO INSTORE PHARMACY,BR6 0NH,51.374012,0.096836,postcode_centroid,
FX110,BOOTS,NW9 9ED,51.585267,-0.277466,postcode_centroid,
FX183,WELL,SW15 4DG,51.449349,-0.241412,postcode_centroid,
FX258,NOTTING HILL PHARMACY,W11 3HL,51.509654,-0.196982,postcode_centroid,
FX263,BELLEGROVE PHARMACY,DA16 3RQ,51.464504,0.093482,postcode_centroid,
FX265,CALDER PHARMACY OF NOTTING HILL,W11 3JS,51.508828,-0.19651,postcode_centroid,
FX308,BRITANNIA PHARMACY,IG11 0LG,51.527942,0.103888,postcode_centroid,
FX409,DESONS PHARMACY,HA2 6PL,51.592246,-0.346356,postcode_centroid,
FX460,KERRS CHEMIST,WC1A 2SA,51.517838,-0.124186,postcode_centroid,
FX547,COOPER & CO (CHEMIST),SM1 1BB,51.359998,-0.192364,postcode_centroid,
FX556,BOOTS,RM12 4UL,51.562413,0.219057,postcode_centroid,
FX604,CURIE CHEMIST,W2 1TH,51.524232,-0.176699,postcode_centroid,
FX689,JENNINGS CHEMIST,SW11 3BP,51.472135,-0.166149,postcode_centroid,
FX725,BRAMLEY PHARMACY,W5 4UA,51.498267,-0.313511,postcode_centroid,
FX732,WELLCARE GROUP LIMITED,W3 6LP,51.506942,-0.270725,postcode_centroid,
FX754,WIGMORE PHARMACY,W1U 1PL,51.516484,-0.147073,postcode_centroid,
FX784,KINGS PHARMACY,NW1 4BU,51.52883,-0.144726,postcode_centroid,
FX822,LEIGH PHARMACY,NW9 8LU,51.574934,-0.262141,postcode_centroid,
FX886,TESCO INSTORE PHARMACY,UB6 8DW,51.533792,-0.318859,postcode_centroid,
FX977,HEALTH PHARMACY,HA9 8RB,51.571072,-0.308062,postcode_centroid,
FXA05,TESCO INSTORE PHARMACY,NW10 0TL,51.554013,-0.255163,postcode_centroid,
FXA07,CHANA CHEMIST,NW10 4SL,51.535818,-0.245333,postcode_centroid,
FXA11,MARIJAK LTD,E10 6QE,51.563267,-0.010556,postcode_centroid,
FXC31,HOBBS PHARMACY,CR8 2YL,51.34074,-0.11444,postcode_centroid,
FXC57,CLAN PHARMACY,N1 1RA,51.540237,-0.102831,postcode_centroid,
FXD38,COOKS PHARMACY,SW18 5LS,51.44464,-0.20599,postcode_centroid,
FXE24,MAYDAY COMMUNITY PHARMACY,CR7 7HQ,51.388313,-0.111163,postcode_centroid,
FXE44,CENTRAL CHEMISTS,SE18 7PS,51.486205,0.080245,postcode_centroid,
FXE62,GREENACRE PHARMACY,EN4 0DL,51.648934,-0.147603,postcode_centroid,
FXE81,ELTHAM PHARMACY,SE9 6DR,51.455789,0.041018,postcode_centroid,
FXF01,WELL,EN3 5PT,51.665095,-0.043509,postcode_centroid,
FXF89,THE VILLAGE PHARMACY,SE7 8UG,51.482064,0.036992,postcode_centroid,
FXG01,CLOCKWORK PHARMACY,E9 6RG,51.544534,-0.04691,postcode_centroid,
FXG34,PRIMA PHARMACY,EN5 2TB,51.647045,-0.214893,postcode_centroid,
FXG35,KASMANI PHARMACY,UB3 4JA,51.500962,-0.423878,postcode_centroid,
FXG53,LAFFORD CHEMIST,CR0 4QR,51.367277,-0.131825,postcode_centroid,
FXH05,HEATHWAY PHARMACY,RM10 9JA,51.535158,0.151287,postcode_centroid,
FXH15,CHRYSTALLS PHARMACY,IG8 0HL,51.607947,0.033177,postcode_centroid,
FXH36,BOOTS,RM14 2AJ,51.554038,0.248483,postcode_centroid,
FXH58,ALRASHEED PHARMACY,W2 2JE,51.51446,-0.162461,postcode_centroid,
FXJ41,NEW CROSS PHARMACY,SE14 6LD,51.476403,-0.031707,postcode_centroid,
FXJ92,WOODHOUSE PHARMACY,N12 9AY,51.612435,-0.16024,postcode_centroid,
FXK04,PRAISE PHARMACY,DA7 5AH,51.465805,0.146813,postcode_centroid,
FXK52,ARIANA PHARMACY,UB6 8SQ,51.528232,-0.351631,postcode_centroid,
FXK58,SUPERDRUG PHARMACY,CR7 7JG,51.398231,-0.099426,postcode_centroid,
FXK72,RISE PARK PHARMACY,RM1 4NT,51.592464,0.180905,postcode_centroid,
FXL13,MAPLE LEAF PHARMACY,TW2 5AB,51.444708,-0.341302,postcode_centroid,
FXL91,CONCEPT CHEMIST,KT3 5PD,51.385445,-0.262948,postcode_centroid,
FXM15,BOOTS,N14 5PH,51.633508,-0.130934,postcode_centroid,
FXM51,PUTNEY PHARMACY,SW15 6TQ,51.461679,-0.219992,postcode_centroid,
FXM72,FARO PHARMACY,W11 4SX,51.507776,-0.215934,postcode_centroid,
FXN07,SUPERDRUG PHARMACY,N9 0TZ,51.624157,-0.057899,postcode_centroid,
FXN54,SHIVAKEM PHARMACY,HA0 3HU,51.562345,-0.319639,postcode_centroid,
FXN66,BOOTS,UB8 1GA,51.545587,-0.476691,postcode_centroid,
FXN89,SEVEN DAY CHEMIST,DA16 3QS,51.463462,0.10046,postcode_centroid,
FXN94,MORRISONS PHARMACY,E4 8SA,51.605982,-0.017009,postcode_centroid,
FXN95,FAIROAK PHARMACY,SW16 6NU,51.41996,-0.146793,postcode_centroid,
FXP03,PHARMAELITE LTD,HA9 7ND,51.563445,-0.300453,postcode_centroid,
FXP23,BOOTS,TW6 1QG,51.471907,-0.458327,postcode_centroid,
FXP54,GOR PHARMACY,HA5 5PB,51.591404,-0.381366,postcode_centroid,
FXQ10,KANARI PHARMACY,SW6 5SA,51.474821,-0.206693,postcode_centroid,
FXQ52,BRITANNIA PHARMACY,E14 3BT,51.494254,-0.013592,postcode_centroid,
FXQ63,KINGSWAY CHEMISTS,E6 3BA,51.532435,0.051799,postcode_centroid,
FXQ92,DAY LEWIS PHARMACY,E16 2LL,51.501185,0.063565,postcode_centroid,
FXR08,HAYWARD PHARMACY,N6 4EJ,51.577883,-0.148069,postcode_centroid,
FXR09,PEARL CHEMIST,SW20 9BZ,51.403098,-0.214532,postcode_centroid,
FXR28,DAY LEWIS PHARMACY,SE22 8EY,51.459235,-0.080511,postcode_centroid,
FXR56,DAY LEWIS PHARMACY,E1 1DB,51.519174,-0.060939,postcode_centroid,
FXR67,ST JAMES PHARMACY,SE18 6LQ,51.491652,0.066159,postcode_centroid,
FXR77,ELMCOURT PHARMACY,SE27 9AW,51.437861,-0.106026,postcode_centroid,
FXT75,KIRKBY CHEMIST,SM2 6BX,51.344011,-0.200703,postcode_centroid,
FXV48,PYRAMID PHARMACY,SW6 2TP,51.47291,-0.191145,postcode_centroid,
FXW05,DAY LEWIS PHARMACY,RM12 5AB,51.548803,0.199198,postcode_centroid,
FXW48,ALLEN PHARMACY,N16 9PA,51.556705,-0.083666,postcode_centroid,
FXY14,BARBICAN PHARMACY & CLINIC,EC1M 7AA,51.522478,-0.097385,postcode_centroid,
FXY39,ZINA PHARMACY,CR8 5AA,51.325658,-0.100475,postcode_centroid,
FXY41,ALISHA PHARMACY,W4 5DG,51.501811,-0.265487,postcode_centroid,
FXY86,KALMAK (CHEMISTS) LTD,SE1 9LP,51.507761,-0.105953,postcode_centroid,
FY004,BOOTS,W2 1BA,51.515522,-0.17637,postcode_centroid,
FY188,BOOTS,W1U 6TJ,51.520554,-0.156536,postcode_centroid,
FY243,SG BARAI CHEMIST,SM1 3AT,51.370131,-0.17948,postcode_centroid,
FY261,TARGETT CHEMIST,DA15 8DJ,51.441117,0.087217,postcode_centroid,
FY283,CHEMCARE PHARMACY,SE3 9GR,51.461145,0.027207,postcode_centroid,
FY324,BOOTS,W6 9PA,51.484805,-0.220388,postcode_centroid,
FY364,PESTLE & MORTAR,W8 6BD,51.499424,-0.196637,postcode_centroid,
FY424,BRIGSTOCK PHARMACY,CR7 7JN,51.3951,-0.109359,postcode_centroid,
FY670,GOYS THE CHEMIST,SW11 1NJ,51.459654,-0.166174,postcode_centroid,
FY689,BOOTS,SM4 5BE,51.402729,-0.193943,postcode_centroid,
FY725,MACKS PHARMACY,BR3 3HN,51.398741,-0.040333,postcode_centroid,
FY745,LORDS PHARMACY LTD,SE12 8RW,51.456405,0.010544,postcode_centroid,
FY843,OXLOW CHEMIST,RM10 7YA,51.551536,0.153675,postcode_centroid,
FYA07,BOOTS,N10 1DJ,51.591643,-0.142442,postcode_centroid,
FYA22,UNITED PHARMACY,SE20 7AA,51.409106,-0.059043,postcode_centroid,
FYC18,BIOTECH PHARMACY,NW1 9EA,51.541295,-0.138551,postcode_centroid,
FYD39,REENA PHARMACY,N8 8AA,51.577961,-0.124656,postcode_centroid,
FYD76,ALLCORN CHEMIST,CR0 2BZ,51.381806,-0.09308,postcode_centroid,
FYE37,DAY LEWIS PHARMACY,CR7 7HQ,51.388313,-0.111163,postcode_centroid,
FYF57,JAYPHARM,E1 2PS,51.514498,-0.054984,postcode_centroid,
FYG11,ALVIN ROSE CHEMIST,RM8 2AJ,51.551396,0.11537,postcode_centroid,
FYG50,CHANA CHEMIST,UB1 2HB,51.524157,-0.364378,postcode_centroid,
FYH80,ROBARDS DISPENSING CHEMIST,SW11 1HG,51.460807,-0.163436,postcode_centroid,
FYH82,WELLCARE PHARMACY,N18 1ND,51.616734,-0.085546,postcode_centroid,
FYH83,BOOTS,KT1 1RP,51.409735,-0.305383,postcode_centroid,
FYL45,SUPERDRUG PHARMACY,HA8 7BD,51.61243,-0.275485,postcode_centroid,
FYM04,ICARE PHARMACY,W5 3HU,51.516857,-0.290686,postcode_centroid,
FYM05,RAYNES PARK PHARMACY,SW20 0LW,51.411253,-0.231039,postcode_centroid,
FYN02,SUTTON PHARMACY SURREY,SM1 4HY,51.365862,-0.180827,postcode_centroid,
FYN24,BOOTS,SW11 2LG,51.464871,-0.166268,postcode_centroid,
FYN39,BOOTS,W12 7HT,51.510103,-0.221694,postcode_centroid,
FYN41,HAMLET PHARMACY,SE19 2AS,51.416396,-0.072469,postcode_centroid,
FYN65,TESCO INSTORE PHARMACY,RM11 1PY,51.565819,0.191894,postcode_centroid,
FYQ50,CHASE PHARMACY,DA16 3PY,51.463225,0.104149,postcode_centroid,
FYQ93,MISTVALE CHEMIST,DA16 1TJ,51.462182,0.108608,postcode_centroid,
FYR46,CLINICHEM PHARMACY,SW1V 1SN,51.492911,-0.138954,postcode_centroid,
FYT00,CORDEVE LTD DISPENSING CHEMIST,RM6 4NP,51.572831,0.1255,postcode_centroid,
FYT20,EAGLE CHEMIST,SW16 4TR,51.404603,-0.13502,postcode_centroid,
FYT22,LANDYS CHEMIST,NW11 0AA,51.584602,-0.200194,postcode_centroid,
FYT37,SOGIM PHARMACY,SE3 0TA,51.466858,0.008771,postcode_centroid,
FYV08,AUDLEY PHARMACY,W1K 2PL,51.509784,-0.151596,postcode_centroid,
FYV67,ADARSHI PHARMACY,SE27 9DJ,51.435867,-0.103979,postcode_centroid,
FYX52,LORDS DISPENSING CHEMISTS,IG11 8EB,51.539069,0.080564,postcode_centroid,
FYX89,SIMMONDS CHEMIST,SW1V 3EN,51.487558,-0.14162,postcode_centroid,
FYY03,MEDICO PHARMACY,TW5 9AX,51.475597,-0.394915,postcode_centroid,
FYY65,BOOTS,NW7 3LH,51.61464,-0.246744,postcode_centroid,
